Vernier Format 2
Untitled.cmbl 10/5/16 11:29 AM .
Latest
Time	Position	Velocity	Acceleration
t	x	v	acc
s	m	m/s	m/s²

12.05	0.6738235	-0.185982222222	-0.348293209877
12.1	0.6642195	-0.2015125	-0.218821296296
12.15	0.653415	-0.210563888889	-0.0403342592593
12.2	0.6426105	-0.206943333333	0.169382716049
12.25	0.6323205	-0.193032777778	0.369307253086
12.3	0.622888	-0.168736944444	0.540489660494
12.35	0.6151705	-0.1372	0.670808487654
12.4	0.6089965	-0.100708611111	0.774661265432
12.45	0.6048805	-0.0588816666667	0.852524382716
12.5	0.602994	-0.0141963888889	0.895875771605
12.55	0.603337	0.0328708333333	0.888200617284
12.6	0.606424	0.0769844444444	0.825634876543
12.65	0.611226	0.116524722222	0.731627469136
12.7	0.6182575	0.151205833333	0.608136882716
12.75	0.626661	0.178169444444	0.459027160494
12.8	0.636265	0.198844722222	0.271012345679
12.85	0.6470695	0.207133888889	0.0472683641975
12.9	0.657531	0.202655833333	-0.160543055556
12.95	0.6676495	0.189316944444	-0.332889969136
13	0.676739	0.168546388889	-0.482687808642
13.05	0.6847995	0.140439444444	-0.616235493827
13.1	0.6909735	0.106711111111	-0.738985030864
13.15	0.6957755	0.0660275	-0.841514506173
13.2	0.6978335	0.0198177777778	-0.882748611111
13.25	0.697662	-0.0249627777778	-0.862369753086
13.3	0.695261	-0.0679330555556	-0.80260941358
13.35	0.6906305	-0.105663055556	-0.723793518519
13.4	0.684628	-0.140725277778	-0.626186728395
13.45	0.676396	-0.170737777778	-0.473954012346
13.5	0.667135	-0.190555555556	-0.270906481481
13.55	0.656845	-0.198558888889	-0.0525086419753
13.6	0.6467265	-0.193890277778	0.130954012346
13.65	0.637294	-0.183409722222	0.274135339506
13.7	0.6282045	-0.1672125	0.423721450617
13.75	0.620144	-0.141392222222	0.574366203704
13.8	0.6137985	-0.108711944444	0.699921141975
13.85	0.6089965	-0.0695527777778	0.782601080247
13.9	0.606767	-0.0281069444444	0.812507716049
13.95	0.6062525	0.0125766666667	0.815313117284
14	0.6079675	0.0541177777778	0.793452160494
14.05	0.6117405	0.0934675	0.731574537037
14.1	0.6174	0.129768333333	0.614541666667
14.15	0.6251175	0.157017777778	0.451934259259
14.2	0.633521	0.174548888889	0.289750308642
14.25	0.642782	0.185505833333	0.133918209877
14.3	0.652386	0.188459444444	-0.0303300925926
14.35	0.66199	0.182552222222	-0.197595524691
14.4	0.670908	0.169022777778	-0.36957191358
14.45	0.6793115	0.145584444444	-0.535355246914
14.5	0.6858285	0.113571111111	-0.658316512346
14.55	0.690802	0.0776513888889	-0.733480092593
14.6	0.6937175	0.0385875	-0.770267901235
14.65	0.694575	0.000285833333333	-0.790487962963
14.7	0.693889	-0.0404930555556	-0.797527932099
14.75	0.6906305	-0.0824152777778	-0.741049382716
14.8	0.685314	-0.117382222222	-0.623593055556
14.85	0.6786255	-0.145679722222	-0.479617746914
14.9	0.6703935	-0.165402222222	-0.329184722222
14.95	0.6618185	-0.178074166667	-0.185050617284
15	0.652386	-0.184648333333	-0.0257779320988
15.05	0.6429535	-0.181599444444	0.15133287037
15.1	0.633864	-0.169499166667	0.328126080247
15.15	0.625632	-0.148061666667	0.487239969136
15.2	0.618772	-0.119383055556	0.612106790123
15.25	0.6134555	-0.0850830555556	0.697539197531
15.3	0.610197	-0.0482105555556	0.750841820988
15.35	0.6086535	-0.0104805555556	0.799327623457
15.4	0.608825	0.0327755555556	0.813725154321
15.45	0.611912	0.0755552777778	0.735544444444
15.5	0.6168855	0.108616666667	0.606178395062
15.55	0.6230595	0.134818055556	0.488510339506
15.6	0.630434	0.157303611111	0.368036882716
15.65	0.639009	0.173691388889	0.209346450617
15.7	0.64827	0.179503333333	0.025036882716
15.75	0.6573595	0.175501666667	-0.149003858025
15.8	0.666106	0.163591944444	-0.300813117284
15.85	0.673995	0.144726944444	-0.433302160494
15.9	0.680855	0.1191925	-0.543083333333
15.95	0.686	0.0901327777778	-0.64227808642
16	0.690116	0.0552611111111	-0.736020833333
16.05	0.691831	0.0142916666667	-0.777890123457
16.1	0.691488	-0.0258202777778	-0.749095061728
16.15	0.689087	-0.0625022222222	-0.675466512346
16.2	0.684971	-0.0933722222222	-0.592839506173
16.25	0.6796545	-0.121193333333	-0.512964969136
